uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,ln_so2,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2
1408,11,Shanxi,2008,381437920,7295.7998,4389,101,180,.030999999,.093999997,.147,.030999999,.048999999,.044,2.816,.25299999,0,8.8950539,19.759459,-.46681485,-.45689577,-.6452508,-.6244185,-.2352469,-.2363843,-.57798928,-.50540429,-.25061864,-.58492362,-.33789599,-.42806172,.69409823,3410.6399,1538.58,.45111182,64.286301,.048886269,.60157901,41150,105.836,99.678001,2.2810524,1.1602505,5.7399998,6.7220001,6.099,8.2449999,5.4629998,3.447,4.6712952,1,-13,0,0,0,0,0,0,0,0
1409,11,Shanxi,2009,418635264,7231.2002,4091.2,175,234,.037,.105,.15000001,.032000002,.055,.045000002,3.082,.37400001,0,8.8861599,19.85251,-.44881794,-.44389102,.089545049,-.16266374,-.22911359,-.20606707,-.09427274,-.41382575,-.20777456,-.086157419,-.45286638,-.31784678,.68903852,3427.3601,1576.24,.45989916,70.612198,.045214821,.56577051,39720.211,100.959,86.601997,1.9750235,.86583871,5.7140002,6.5370002,5.4050002,8.2449999,5.5609999,3.8840001,4.6245708,1,-12,0,0,0,0,0,0,0,0
1410,11,Shanxi,2010,448659488,9004.5,5349.6001,196,275,.030999999,.103,.126,.037,.054000001,.046,2.418,.20299999,0,9.1054802,19.921774,-.44371071,-.43401706,-.6452508,-.246619,-.27817991,-.054481249,-.17489201,-.32224753,-.31472367,-.33068681,-.34573516,-.45172748,.65373492,3574.1101,1717.36,.48050004,82.373497,.042650424,.59410298,49881,114.7,79.699997,2.3839729,1.2070606,5.4299998,5.4200001,5.27,8.2449999,4.7030001,3.375,4.7510004,1,-11,0,0,0,0,0,0,0,0
1411,11,Shanxi,2011,495650080,11005.1,6750.2002,248,282,.039999999,.114,.12800001,.037,.059999999,.050000001,2.184,.428,0,9.3061142,20.021381,-.43106425,-.43233126,.45694274,.21513572,-.27409106,-.054481249,.30882424,.044065997,-.35241354,.35264045,-.53796697,-.35154653,.65157735,3562,1785.14,.50116229,82.18,.034765318,.61337018,39665,129.43201,100.841,2.8754869,1.2061744,5.441,5.2800002,5.7600002,8.2449999,4.9510002,3.4000001,4.870852,1,-10,0,0,0,0,0,0,0,0
1412,11,Shanxi,2012,518496384,11819.7,6852.7002,343,422,.037,.112,.118,.035,.061000001,.048999999,1.8200001,.29899999,0,9.3775225,20.066444,-.40796012,-.3986153,.089545049,.13118047,-.29453537,-.11511561,.38944381,-.047512557,-.41104227,.21450078,-.49919951,-.41078809,.65005612,3548,1850.91,.52167702,88.172501,.031952828,.57976937,48108,119.463,94.811996,2.7057266,.94096291,5.7979999,5.4860001,6.3920002,8.2449999,5.9990001,3.395,4.7913427,1,-9,0,0,0,0,0,0,0,0
1413,11,Shanxi,2013,535790944,12171.8,6684.2998,405,507,.035999998,.119,.109,.041999999,.059,.050000001,1.687,.27500001,0,9.4068775,20.099255,-.39288163,-.37814489,-.032921158,.42502436,-.31293526,.097104572,.22820497,.044065997,-.4324643,.22780785,-.42831999,-.43898532,.62517399,3535,1907.8199,.53969449,98.157501,.032393865,.54916281,47795,114.084,89.793999,2.4779968,.91583419,6.1550002,5.3699999,7.625,8.2449999,6.678,3.5580001,4.7456622,1,-8,0,0,0,0,0,0,0,0
1414,11,Shanxi,2014,525515872,12307,6378,479,529,.039999999,.114,.115,.035,.057,.054000001,1.92,.233,0,9.4179239,20.079891,-.37488475,-.37284666,.45694274,.21513572,-.30066866,-.11511561,.066966116,.41037953,-.39493549,.37548432,-.52083099,-.37088522,.61960137,3528,1962.24,.55619049,95.255501,.030874157,.51824164,49250,107.799,114.511,2.2389681,.90353954,6.204,5.4510002,8.0670004,7.948,6.4819999,4.4219999,4.6895022,1,-7,0,0,0,0,0,0,0,0
1415,11,Shanxi,2015,504833120,12036.1,5219.7002,452,636,.041000001,.113,.123,.041999999,.059,.050999999,1.788,.163,0,9.3956661,20.039738,-.38145119,-.34707803,.57940894,.17315795,-.2843132,.097104572,.22820497,.13564421,-.41619644,.35458502,-.44202596,-.38465992,.59965318,3519,2016.37,.57299519,99.459999,.029056638,.4336704,41356,90.077003,107.296,1.8247528,.8149972,6.5219998,5.9060001,8.224,7.8699999,6.7989998,4.9299998,4.5117054,1,-6,0,0,0,0,0,0,0,0
1416,11,Shanxi,2016,501151424,12160.1,5113.6001,592,750,.041000001,.124,.104,.039999999,.063000001,.059,1.904,.25400001,0,9.4059153,20.032419,-.34740299,-.31962359,.57940894,.63491267,-.3231574,.036470223,.55068266,.86827129,-.39751256,.77868515,-.55932695,-.32152885,.60132682,3514,2069.6499,.58897269,115.54,.033696331,.42052287,28513.4,45.286999,94.760002,1.8212242,.99806625,6.0570002,4.994,7.1100001,6.8839998,6.132,5.1659999,3.834861,1,-5,0,0,0,0,0,0,0,0
1417,11,Shanxi,2017,506536384,14679.1,6635.2998,725,1072,.039999999,.12,.105,.045000002,.066,.052999999,1.454,.162,0,9.5941801,20.043106,-.31505722,-.24207686,.45694274,.46700183,-.32111296,.18805616,.79254079,.31880099,-.46999311,.58694279,-.41576773,-.38878435,.57084513,3510,2122.73,.60476637,128.87,.034306601,.45202363,24041,29.601999,58.686001,2.5200622,1.3837187,6.8969998,4.9770002,9.0740004,6.8839998,7.5739999,5.973,3.4210653,1,-4,0,0,0,0,0,0,0,0
1418,11,Shanxi,2018,522573056,16153.1,7074.5,980,1133,.045000002,.12899999,.105,.059999999,.064999998,.064000003,1.7920001,.245,0,9.689867,20.074276,-.25304088,-.22738633,1.0692729,.84480101,-.32111296,.64281362,.71192122,1.3261634,-.41555217,1.1045442,-.39280051,-.28776988,.54779643,3502,2171.6799,.62012565,170.28999,.039751068,.43796548,21872,23.936001,37.911999,2.5571434,1.0147145,7.177,4.921,9.1420002,6.8839998,8.3999996,6.5359998,3.2163126,1,-3,0,0,0,0,0,0,0,0
1419,11,Shanxi,2019,529401536,17311,7402.8999,947,1825,.046,.13500001,.106,.090000004,.068999998,.059999999,1.5829999,.28400001,0,9.7590971,20.087257,-.2610665,-.060733095,1.1917386,1.0966678,-.31906855,1.5523289,1.0343989,.95984948,-.44921538,1.1367556,-.061586574,-.33165839,.53206939,3497,2221,.6351158,226.14751,.048006553,.42764139,14394,19.716,30.339001,2.9627929,1.1586338,6.7399998,5.5599999,9.3940001,2.1240001,8.1800003,8.4399996,3.0309064,1,-2,1,0,0,0,1,0,0,0
1420,11,Shanxi,2020,530238208,18202.699,7440.2002,1117,2397,.046999998,.13699999,.107,.098999999,.071000002,.061000001,1.78,.29899999,0,9.8093252,20.088837,-.21972229,.077020735,1.3142043,1.1806227,-.31702411,1.8251834,1.1956381,1.0514281,-.417485,1.2351788,.072063886,-.29590929,.52756453,3490.3899,2182.54,.62529975,260.27731,.050926175,.40874159,15859,12.249,35.299,2.8376,.95774496,6.7399998,5.5599999,9.3940001,2.1240001,8.1800003,8.4399996,2.5839221,1,-1,0,0,0,0,0,0,0,0
1421,11,Shanxi,2021,579007296,23087.801,10892.5,1130,2023,.052000001,.139,.1,.082000002,.077,.064999998,1.147,.34599999,0,10.04706,20.176826,-.21656066,-.013049078,1.9265344,1.2645782,-.33133513,1.3097916,1.6793543,1.4177412,-.51944101,1.704478,-.26491949,-.2596305,.52469367,3480,2207,.63419539,214.7856,.042560283,.47178596,18603,10.381,18.533001,4.3502154,1.5330616,6.7399998,5.5599999,9.3940001,2.1240001,8.1800003,8.4399996,2.4319453,1,0,0,1,0,0,0,1,0,0
1422,11,Shanxi,2022,589578368,25653.199,12667.1,1232,1789,.050999999,.13699999,.1,.081,.075999998,.064999998,1.073,.338,0,10.152424,20.194918,-.19175413,-.069402918,1.8040682,1.1806227,-.33133513,1.2794743,1.5987347,1.4177412,-.53136003,1.627761,-.2668573,-.27973092,.45871568,3481,2226,.63947141,241.1817,.041041754,.49378246,17236.803,9.0869999,17.289,8.9400988,2.0550931,6.7399998,5.5599999,9.3940001,2.1240001,8.1800003,8.4399996,2.3112473,1,1,0,0,1,0,0,0,1,0
1423,11,Shanxi,2023,629094784,26050.801,11940.1,1543,1941,.052000001,.138,.097999997,.079999998,.075999998,.066,1.1339999,.36700001,0,10.167804,20.259792,-.11611851,-.032797005,1.9265344,1.2226005,-.33542398,1.2491571,1.5987347,1.5093198,-.52153486,1.6890908,-.24500127,-.25488362,,3466,2252,.64974034,241.64999,.038081445,.45833907,16179.614,7.2620001,16.117001,8.9173536,.99745584,6.7399998,5.5599999,9.3940001,2.1240001,8.1800003,8.4399996,2.1116667,1,2,0,0,0,1,0,0,0,1
6100,12,Shaanxi,2000,89410304,1823.3,782.59998,34,53,.024,.071999997,.347,.02,.035999998,.032000002,13.956,.361,0,7.5084033,18.308746,-.48310933,-.48748097,-1.5025125,-1.547928,.17363919,-.56987321,-1.6260417,-1.6043446,1.5436779,-1.6061876,.031635117,.58163375,,3644,,,,,.42922172,30903,55.374001,74.915001,1,1,3.516,5.1630001,2.2379999,5.835,2.615,1.803,4.0320082,0,-21,0,0,0,0,0,0,0,0
6101,12,Shaanxi,2001,93520960,2034.1,878.79999,29,65,.025,.077,.301,.017000001,.039999999,.032000002,10.664,.373,0,7.6178088,18.353697,-.48432535,-.48459104,-1.3800464,-1.3380393,.079595387,-.66082466,-1.303564,-1.6043446,1.0134423,-1.435491,-.099251926,.28431398,,3653.1399,,,,,.43203384,28634,54.223999,29.239,1.0171596,1.0171596,3.418,5.7940001,1.645,5.4879999,2.362,2.3710001,4.0113978,0,-20,0,0,0,0,0,0,0,0
6102,12,Shaanxi,2002,100035344,2281.1001,1007.6,44,91,.026000001,.075999998,.28400001,.028000001,.039000001,.033,10.497,.352,0,7.7324133,18.421034,-.48067734,-.47832948,-1.2575804,-1.3800172,.04484009,-.32733577,-1.3841833,-1.5127664,.98654395,-1.4304156,-.00120084,.23724775,,3662.24,,,,,.4417167,30496,55.408001,53.681,1.1127758,1.0940031,4.0019999,6.4200001,2.839,5.4369998,2.941,2.4389999,4.0326109,0,-19,0,0,0,0,0,0,0,0
6103,12,Shaanxi,2003,114939672,2618.8,1221.2,95,99,.027000001,.078000002,.28400001,.026000001,.041999999,.035999998,9.882,.33899999,0,7.8704715,18.559917,-.46827406,-.47640285,-1.1351144,-1.2960615,.04484009,-.38797015,-1.1423252,-1.2380314,.88748723,-1.225124,-.081975415,.22355099,.45925659,3671.74,,,,,.46632043,33526,65.103996,59.695,1.2751743,1.1459399,4.217,6.901,3.2190001,5.2080002,3.319,2.4519999,4.1912293,0,-18,0,0,0,0,0,0,0,0
6104,12,Shaanxi,2004,132745840,3178.3999,1506.1,83,86,.028999999,.085000001,.27900001,.022,.046,.039000001,7.7979999,.41100001,0,8.0641336,18.703947,-.47119248,-.47953361,-.89018273,-1.0022177,.034617949,-.50923884,-.8198474,-.96329606,.55182165,-.90227187,-.24605802,.10125996,.45527077,3681.23,,,,,.47385478,36833,70.599998,64,1.398463,1.0966839,4.5370002,7.6799998,2.993,5.954,3.6040001,2.3239999,4.2710953,0,-17,0,0,0,0,0,0,0,0
6105,12,Shaanxi,2005,155551888,3857.3999,1807.8,108,110,.029999999,.085000001,.186,.028999999,.043000001,.037999999,6.6599998,.31400001,0,8.2577486,18.86249,-.46511245,-.47375375,-.76771677,-1.0022177,-.15551409,-.29701865,-1.0617056,-1.0548745,.36852637,-.99807709,-.17944777,-.12524398,.58596814,3690,1373.79,.3723008,,,.46865767,42819,80,63.200001,1.5239353,1.0897216,4.612,6.9980001,3.3699999,6.0580001,4.3080001,3.02,4.3944492,0,-16,0,0,0,0,0,0,0,0
6106,12,Shaanxi,2006,165371248,4642.1001,2271,141,117,.029999999,.088,.17,.022,.043000001,.041000001,5.6739998,.235,0,8.4429226,18.923704,-.4570868,-.47206795,-.76771677,-.8762846,-.18822499,-.50923884,-1.0617056,-.78013927,.20971341,-.88086814,-.29100627,-.19611174,.54632092,3699,1447.05,.39120033,,,.48921824,40479,84.599998,57.599998,1.753593,1.1507003,4.994,6.7880001,4.013,6.5910001,4.5580001,2.714,4.4496851,0,-15,0,0,0,0,0,0,0,0
6107,12,Shaanxi,2007,195688080,5739.7002,2865.8999,201,164,.032000002,.092,.17299999,.025,.046999998,.039999999,4.7750001,.26199999,0,8.6551619,19.092033,-.44249472,-.460749,-.52278459,-.70837373,-.18209171,-.41828731,-.73922813,-.87171781,.064913414,-.70754033,-.31416523,-.24187319,.47154966,3708,1506.1899,.40620011,48.745701,.046249762,.49931177,48522.758,84.557999,55.019001,1.9400617,1.1063353,5.0120001,6.6849999,4.3899999,6.3390002,4.9320002,3.256,4.4491944,0,-14,0,0,0,0,0,0,0,0
6108,12,Shaanxi,2008,216817360,7256.7998,3666.1001,313,230,.033,.101,.125,.028999999,.052000001,.041999999,4.4029999,.32699999,0,8.8896942,19.194567,-.41525617,-.44485435,-.40031886,-.33057427,-.28022435,-.29701865,-.33613086,-.68856108,.0049961191,-.42179099,-.35364583,-.28587526,.46113938,3718,1565.28,.42100054,58.715801,.041102517,.50519514,48477,80.655998,37.234001,2.1677315,1.1173519,5.8610001,6.7080002,4.9320002,7.6490002,7.421,4.0970001,4.4025154,0,-13,0,0,0,0,0,0,0,0
6109,12,Shaanxi,2009,233338480,8094.8999,4017.5,609,364,.037,.105,.13,.032000002,.056000002,.046,3.74,.389,0,8.9989891,19.268002,-.34326857,-.41258335,.089545049,-.16266374,-.27000222,-.20606707,-.01365316,-.32224753,-.10179188,-.055716153,-.39604592,-.26914054,.50006819,3727,1621.24,.43499866,79.501099,.043168671,.49630013,49136.762,74.186996,29.877001,2.0389616,.94059694,5.9489999,6.6020002,4.5120001,7.6490002,7.5489998,4.0949998,4.3199782,0,-12,0,0,0,0,0,0,0,0
6110,12,Shaanxi,2010,251726496,9973,5071.5,788,547,.034000002,.098999999,.106,.039000001,.050000001,.044,3.168,.149,0,9.2076368,19.343853,-.29973552,-.36851174,-.27785265,-.41452986,-.31906855,.006153103,-.49736974,-.50540429,-.19392273,-.44727117,-.19472182,-.41182455,.48279575,3735,1709.14,.45760107,82.8806,.037353318,.50852299,45487,70.699997,30,2.6077654,1.2789674,5.1630001,5.119,3.023,7.6490002,6.007,3.178,4.2724905,0,-11,0,0,0,0,0,0,0,0
6111,12,Shaanxi,2011,279156512,12320.1,6484.2998,1253,574,.035999998,.106,.101,.044,.055,.050000001,2.5339999,.249,0,9.4189873,19.447283,-.18664689,-.36200938,-.032921158,-.12068596,-.32929069,.15773892,-.09427274,.044065997,-.29603979,-.046441194,-.22434121,-.40239164,.48151931,3765,1770.4399,.47023639,96.129997,.032799806,.52631879,40806,83.122002,39.700001,2.823015,1.0825418,5.4499998,5.059,5.1459999,7.6490002,6.309,3.401,4.4322681,0,-10,0,0,0,0,0,0,0,0
6112,12,Shaanxi,2012,278889088,14311.5,7612.2998,1766,1052,.035999998,.116,.113,.041999999,.059,.052000001,2.3770001,.34200001,0,9.568819,19.446325,-.061884608,-.24689342,-.032921158,.29909098,-.30475754,.097104572,.22820497,.22722276,-.32132742,.1949895,-.21039207,-.34091896,.48656076,3787,1877.28,.49571693,94.1427,.028323799,.53190088,38037,74.702003,38.551998,3.0068917,1.0651349,5.783,5.243,5.303,7.6490002,7.5570002,5.895,4.3268046,0,-9,0,0,0,0,0,0,0,0
6113,12,Shaanxi,2013,296454496,16106.3,8418,1949,1181,.035999998,.109,.077,.052999999,.057999998,.050000001,2.2449999,.16,0,9.6869659,19.507404,-.017378762,-.21582657,-.032921158,.0052470979,-.37835702,.43059346,.14758539,.044065997,-.34258842,.0032341061,-.028732175,-.43357238,.47411233,3804,1931.33,.50771028,109.7656,.029949144,.52265263,34871,70.714996,46.851002,3.4827728,1.1582634,6.7610002,5.1199999,7.2179999,7.6490002,8.1949997,6.691,4.2726998,0,-8,0,0,0,0,0,0,0,0
6114,12,Shaanxi,2014,293576352,17635.6,9045,1834,1160,.041999999,.121,.090999998,.046,.066,.054000001,2.2509999,.37200001,0,9.7776747,19.497648,-.045346916,-.22088397,.70187467,.50897962,-.34973499,.21837328,.79254079,.41037953,-.34162202,.65870726,-.29233825,-.30085286,.46849918,3827,1984.61,.51858115,112.5076,.028393054,.51288307,36163,67.164001,53.775002,3.1370847,.90074342,7.243,5.3730001,7.4889998,8.0799999,9.0299997,8.6359997,4.2219167,0,-7,0,0,0,0,0,0,0,0
6115,12,Shaanxi,2015,297184960,18188.301,8664.5996,1413,1589,.037999999,.124,.093000002,.064000003,.064000003,.056000002,2.04,.31799999,0,9.8085337,19.509865,-.14773469,-.11756859,.21201079,.63491267,-.34564614,.76408243,.63130224,.59353632,-.37560734,.53746098,-.098007433,-.36633745,.47640592,3846,2045.1899,.53177065,150.77,.034453366,.47638312,37730,59.931999,45.490002,2.8192346,.89867979,7.4790001,5.125,7.711,8.0059996,8.3000002,8.9060001,4.1097584,0,-6,0,0,0,0,0,0,0,0
6116,12,Shaanxi,2016,295280448,19354.6,8906.5,1736,1814,.041999999,.122,.082000002,.046999998,.061000001,.059,2.1719999,.249,0,9.8706856,19.503437,-.069180652,-.063382208,.70187467,.55095738,-.36813486,.2486904,.38944381,.86827129,-.35434636,.6696496,-.2341954,-.30480027,.44729397,3874,2110.1101,.54468507,126.79,.028885694,.46017486,28416.76,22.833,50.605999,2.8120024,.99743468,7.868,7.2680001,6.8189998,7.4250002,8.5889997,9.2370005,3.1710713,0,-5,0,0,0,0,0,0,0,0
6117,12,Shaanxi,2017,298113440,21776.1,10114.1,3575,2315,.041000001,.124,.085000001,.055,.063000001,.056000002,1.777,.184,0,9.9885683,19.512985,.37806663,.057272807,.57940894,.63491267,-.36200157,.49122781,.55068266,.59353632,-.41796818,.54996479,.11223052,-.31808916,.42651051,3904,2177.8999,.55786371,162.52,.033625826,.46445873,30875.52,16.68,36.396999,3.5096064,1.2480808,8.3389997,7.2670002,8.1879997,7.4250002,9.6009998,9.2159996,2.8724341,0,-4,0,0,0,0,0,0,0,0
6118,12,Shaanxi,2018,327794496,24354.801,11215.3,3121,2424,.043000001,.134,.079999998,.064999998,.074000001,.061999999,1.72,.324,0,10.100484,19.607897,.26765323,.083523095,.82434088,1.0546899,-.37222373,.79439944,1.4374962,1.1430062,-.42714906,1.1407681,-.0044549969,-.25682214,.39715677,3931,2246.1399,.57139152,176.02,.033196017,.46049649,21722.42,13.003,26.379999,3.870147,1.1027297,8.5439997,7.2589998,8.6309996,7.4250002,9.8039999,9.6029997,2.6392715,0,-3,0,0,0,0,0,0,0,0
6119,12,Shaanxi,2019,347842944,26214.5,11590.2,3715,3517,.041999999,.13,.068000004,.103,.068999998,.059999999,1.5700001,.20100001,0,10.174067,19.667261,.4121148,.3467485,.70187467,.88677877,-.39675689,1.946452,1.0343989,.95984948,-.45130923,.78950781,.61365604,-.36134464,.38346243,3944,2304,.58417851,245.4839,.042927902,.44212937,23937.449,12.734,25.503,3.8020985,.98241711,8.2959995,6.0479999,8.7849998,5.5619998,10.689,10.398,2.6198745,0,-2,1,0,0,0,0,0,0,0
6120,12,Shaanxi,2020,360443424,26297,10721.1,3851,4841,.046,.132,.083999999,.077,.066,.057999998,1.558,.16500001,0,10.17721,19.702845,.44519019,.66560525,1.1917386,.97073436,-.36404601,1.1582056,.79254079,.77669269,-.45324206,.8331421,.51761711,-.26418343,.40166715,3954.6899,2478.01,.62660033,190.3374,.032095637,.40769288,26080.381,6.3979998,19.66,3.3310852,.87611753,8.2959995,6.0479999,8.7849998,5.5619998,10.689,10.398,2.0012097,0,-1,0,0,0,0,0,0,0,0
6121,12,Shaanxi,2021,384606816,30476.6,12963.3,4160,4224,.045000002,.13600001,.071999997,.066,.071000002,.061000001,1.503,.18000001,0,10.324715,19.767733,.52033943,.51701415,1.0692729,1.1386455,-.38857919,.82471669,1.1956381,1.0514281,-.4621008,1.0592322,.31781238,-.23785381,.38915604,3954,2516,.63631767,176.2496,.02903991,.42535257,31690.42,5.579,15.759,4.236969,1.2719485,8.2959995,6.0479999,8.7849998,5.5619998,10.689,10.398,1.8838828,0,0,0,1,0,0,0,0,0,0
6122,12,Shaanxi,2022,385799168,33035.602,14264.7,4369,4064,.045000002,.134,.07,.066,.071999997,.059999999,1.472,.168,0,10.405341,19.770828,.57116848,.47848162,1.0692729,1.0546899,-.39266804,.82471669,1.276257,.95984948,-.46709391,1.0297836,.33144179,-.24636719,.37879673,3956,2532,.64004046,232.0137,.034316599,.4317978,31607.99,4.618,15.269,7.2863679,1.7197125,8.2959995,6.0479999,8.7849998,5.5619998,10.689,10.398,1.7259758,0,1,0,0,1,0,0,0,0,0
6123,12,Shaanxi,2023,427613184,33976.5,13937.3,4572,4356,.046999998,.13699999,.071000002,.066,.072999999,.059999999,1.53,.215,0,10.433424,19.87373,.62053835,.54880351,1.3142043,1.1806227,-.3906236,.82471669,1.3568766,.95984948,-.45775196,1.1447718,.35117009,-.21029589,,3952,2575,.65156883,245.00999,.034147356,.41020411,31253.178,3.677,15.215,7.2026472,.98850995,8.2959995,6.0479999,8.7849998,5.5619998,10.689,10.398,1.5426569,0,2,0,0,0,1,0,0,0,0
4400,13,Guangdong,2000,243059520,10958.4,5042.7998,116,222,.022,.066,.050000001,.0099999998,.034000002,.029999999,2.9189999,.147,0,9.3018618,19.308817,-.46316683,-.44678098,-1.7474444,-1.7997941,-.43355665,-.87304491,-1.7872802,-1.7875015,-.23402865,-1.9346443,-.14607032,-.7199741,,8650,,,,,.46017665,114055,88.155998,84.434998,1,1,6.7030001,7.8130002,7.0780001,8.21,6.2459998,5.6789999,4.4903874,0,-21,0,0,0,0,0,0,0,0
4401,13,Guangdong,2001,252345792,12319.2,5564.7002,153,287,.023,.068999998,.046999998,.0099999998,.035999998,.029999999,2.7539999,.107,0,9.4189138,19.346312,-.45416838,-.43112713,-1.6249784,-1.673861,-.43968993,-.87304491,-1.6260417,-1.7875015,-.26060486,-1.8224503,-.17023684,-.71696442,,8733.1797,,,,,.45170954,112812,93.449997,100.579,1.0553093,1.0553093,7.7729998,7.868,9.0979996,9.7709999,6.4510002,6.1529999,4.5480704,0,-20,0,0,0,0,0,0,0,0
4402,13,Guangdong,2002,265486400,13848.6,6209.1001,232,360,.025,.079000004,.050999999,.011,.041000001,.037,2.517,.31400001,0,9.5359392,19.397074,-.43495548,-.41354665,-1.3800464,-1.2540838,-.43151221,-.84272772,-1.2229444,-1.1464528,-.29877794,-1.3413293,-.28822812,-.65254742,,8842.0801,,,,,.44835582,145236,95.198997,51.380001,1.0695728,1.0135159,8.2460003,7.9590001,9.8500004,10.058,7.2119999,6.5570002,4.5664191,0,-19,0,0,0,0,0,0,0,0
4403,13,Guangdong,2003,305345024,16286.6,7684.3999,321,505,.027000001,.078000002,.043000001,.011,.039999999,.035999998,2.2060001,.23100001,0,9.6980982,19.536953,-.41331056,-.37862656,-1.1351144,-1.2960615,-.44786766,-.84272772,-1.303564,-1.2380314,-.34887004,-1.3418642,-.26891333,-.68102866,.2800962,8962.6904,,,,,.47182345,148867,105.426,65.773003,1.1839821,1.1069673,8.717,8.526,10.143,10.231,8.1289997,6.6149998,4.66745,0,-18,0,0,0,0,0,0,0,0
4404,13,Guangdong,2004,348366784,18994,9191.7002,461,592,.029999999,.082999997,.039999999,.011,.041999999,.041000001,1.973,.29899999,0,9.8518782,19.668766,-.37926236,-.35767448,-.76771677,-1.0861732,-.45400095,-.84272772,-1.1423252,-.78013927,-.38639888,-1.0088415,-.34587914,-.64321983,.23402277,9110.6602,,,,,.4839265,164728,112.8,64.599998,1.2063086,1.0188571,8.9829998,9.5749998,10.285,10.168,8.2729998,6.7709999,4.7344427,0,-17,0,0,0,0,0,0,0,0
4405,13,Guangdong,2005,371462016,22366.1,11049.2,695,785,.028000001,.088,.041000001,.016000001,.048999999,.041000001,1.6569999,.32300001,0,10.015302,19.732958,-.32235324,-.3111946,-1.0126485,-.8762846,-.45195651,-.69114184,-.57798928,-.78013927,-.43729636,-.87832218,-.2977494,-.6499514,.22226283,9194,5578.9199,.60680008,,,.49401551,231568,127.4,59.200001,1.2728218,1.0551378,9.3739996,9.927,10.592,10.228,9.3520002,7.9809999,4.8551502,0,-16,0,0,0,0,0,0,0,0
4406,13,Guangdong,2006,383360096,26403.1,13158,970,954,.028999999,.093999997,.039000001,.015,.050000001,.041999999,1.446,.37,0,10.181236,19.764484,-.25547287,-.27049461,-.89018273,-.6244185,-.45604536,-.72145903,-.49736974,-.68856108,-.47128168,-.73461193,-.3056981,-.63592672,.23233171,9442.0703,5948.5,.62999958,,,.49835059,234713,124.7,55,1.3242902,1.0404365,9.6379995,9.8719997,10.98,10.102,9.2530003,8.0019999,4.8338981,0,-15,0,0,0,0,0,0,0,0
4407,13,Guangdong,2007,392957056,32308.5,16022.6,1155,1181,.028000001,.089000002,.028000001,.014,.048,.043000001,1.27,.15700001,0,10.383085,19.789211,-.21048063,-.21582657,-1.0126485,-.83430678,-.4785341,-.75177622,-.65860856,-.59698254,-.49962962,-.86105031,-.24066995,-.67335814,.23796335,9659.5195,6099.02,.63139993,26.709999,.0084536811,.49592522,246331.03,117.616,50.241001,1.4614022,1.1035361,9.8809996,9.7589998,11.197,10.207,10.24,8.0679998,4.7758913,0,-14,0,0,0,0,0,0,0,0
