uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg
4600,21,Hainan,2000,17811898,532,104,8,3,.023,.071999997,1.085,.0020000001,.035,.034000002,39.028999,.32699999,0,6.2766433,16.695377,-.48943257,-.49952239,-1.6249784,-1.547928,1.682429,-1.1155822,-1.706661,-1.4211878,5.5821333,-1.3486018,.26345357,3.6018853,,789,,,,,0,-21,0,0,0,0,0,0,0,0,.19548872
4601,21,Hainan,2001,18656848,585.29999,133.8,12,7,.025,.068999998,.81699997,.0020000001,.037,.032000002,43.27,.206,0,6.3721247,16.741724,-.48845977,-.49855906,-1.3800464,-1.673861,1.1345214,-1.1155822,-1.5454221,-1.6043446,6.2652225,-1.3751103,.29979554,3.6439769,,795.54999,,,,,0,-20,0,0,0,0,0,0,0,0,.22860073
4602,21,Hainan,2002,19812108,650,148.89999,8,7,.026000001,.079000004,1.041,.0020000001,.037999999,.037,39.466999,.35699999,0,6.4769726,16.801804,-.48943257,-.49855906,-1.2575804,-1.2540838,1.5924739,-1.1155822,-1.4648029,-1.1464528,5.6526814,-1.0233551,.17069004,3.6416719,,803,,,,,0,-19,0,0,0,0,0,0,0,0,.22907691
4603,21,Hainan,2003,22071352,722.59998,175.8,7,6,.028999999,.082999997,1.0140001,.003,.043000001,.035999998,38.827,.44,0,6.5828557,16.909792,-.48967576,-.49879989,-.89018273,-1.0861732,1.5372744,-1.085265,-1.0617056,-1.2380314,5.5495977,-.79323041,.1017464,3.5934234,.3804644,811,,,,,0,-18,0,0,0,0,0,0,0,0,.24328814
4604,21,Hainan,2004,26591494,813.09998,199.60001,17,7,.028000001,.079000004,.95599997,.0040000002,.039000001,.039000001,33.394001,.26199999,0,6.7008543,17.096102,-.48724377,-.49855906,-1.0126485,-1.2540838,1.4186972,-1.054948,-1.3841833,-.96329606,4.6745162,-.91666013,.056175992,3.0511239,.25559723,818,,,,,0,-17,0,0,0,0,0,0,0,0,.24548027
4605,21,Hainan,2005,28531266,896.09998,229.8,9,5,.028000001,.082000002,.88300002,.003,.043000001,.039000001,29.989,.22,0,6.7980518,17.166512,-.48918939,-.49904072,-1.0126485,-1.1281507,1.2694539,-1.085265,-1.0617056,-.96329606,4.1260796,-.81355953,-.044416618,2.6981966,.27308819,828,374.26001,.45200482,,,0,-16,0,0,0,0,0,0,0,0,.2564446
4606,21,Hainan,2006,31893762,1040.3,291.60001,16,13,.028999999,.092,.90700001,.003,.046999998,.043000001,25.763,.39700001,0,6.9472647,17.277922,-.48748696,-.49711409,-.89018273,-.70837373,1.3185202,-1.085265,-.73922813,-.59698254,3.4454067,-.46844178,-.20306386,2.4274123,.098417461,835.88,385.34,.46099919,,,0,-15,0,0,0,0,0,0,0,0,.28030375
4607,21,Hainan,2007,35022420,1252.8,354.29999,34,10,.029999999,.096000001,.93099999,.0020000001,.046999998,.041000001,24.452,.29499999,0,7.1331363,17.371498,-.48310933,-.49783659,-.76771677,-.54046291,1.3675865,-1.1155822,-.73922813,-.78013927,3.2342465,-.43497658,-.23577298,2.3527493,.092030235,845.03003,398.85001,.47199509,5.3235998,.021711549,0,-14,0,0,0,0,0,0,0,0,.28280649
4608,21,Hainan,2008,35343724,1502,412.60001,20,11,.032000002,.092,.63,.003,.048,.041000001,20.257,.186,0,7.3145528,17.38063,-.48651415,-.49759576,-.52278459,-.70837373,.752213,-1.085265,-.65860856,-.78013927,2.5585668,-.47286624,-.32121044,1.6472366,.095793903,854.17999,410.01001,.48000422,6.8058,.019012164,0,-13,0,0,0,0,0,0,0,0,.2747004
4609,21,Hainan,2009,39964372,1652.2,432.39999,38,25,.035,.101,.61500001,.0089999996,.054000001,.048999999,18.474001,.35100001,0,7.409863,17.503498,-.48213655,-.49422416,-.15538691,-.33057427,.72154653,-.9033621,-.17489201,-.047512557,2.2713828,.067901932,-.4489418,1.5608402,.12876673,864.07001,424.51999,.49130279,18.5107,.038082968,0,-12,0,0,0,0,0,0,0,0,.26171166
4610,21,Hainan,2010,42142584,2073.7,528.59998,48,21,.037999999,.105,.61299998,.0060000001,.057,.050000001,16.358999,.43799999,0,7.6370897,17.55657,-.47970453,-.49518746,.21201079,-.16266374,.71745765,-.9943136,.066966116,.044065997,1.9307239,.31272432,-.57739604,1.4272752,.10869925,868.54999,432.54001,.49800241,14.8874,.025608858,0,-11,0,0,0,0,0,0,0,0,.25490668
4611,21,Hainan,2011,44204536,2525.1001,671.29999,74,26,.034000002,.105,.56300002,.0099999998,.054000001,.050999999,12.896,.25400001,0,7.8340359,17.604338,-.47338128,-.49398333,-.27785265,-.16266374,.61523622,-.87304491,-.17489201,.13564421,1.3729459,.10521227,-.53870696,1.037746,.099454433,890,443.07999,.4978427,23.969999,.030778119,0,-10,0,0,0,0,0,0,0,0,.26585084
4612,21,Hainan,2012,47734276,2863.6001,747.20001,90,61,.035,.109,.463,.0099999998,.055,.046999998,11.632,.207,0,7.9598351,17.68116,-.46949005,-.48555434,-.15538691,.0052470979,.41079313,-.87304491,-.09427274,-.23066932,1.169356,.07748162,-.55672544,.81228608,.1125486,910,457.45999,.50270331,21.231501,.023288503,0,-9,0,0,0,0,0,0,0,0,.2609303
4613,21,Hainan,2013,48572736,3201.8999,750.90002,113,63,.041000001,.115,.46799999,.0080000004,.057999998,.054000001,11.293,.377,0,8.0714998,17.698572,-.46389642,-.48507267,.57940894,.25711352,.42101526,-.93367922,.14758539,.41037953,1.1147541,.61167485,-.73105764,.88435417,.098771408,920,472.17001,.51322824,23.177401,.022921339,0,-8,0,0,0,0,0,0,0,0,.23451702
4614,21,Hainan,2014,47230960,3541.2,826.5,122,69,.035999998,.12,.44100001,.0099999998,.063000001,.052999999,11.156,.324,0,8.1722212,17.670561,-.46170762,-.48362771,-.032921158,.46700183,.36581567,-.87304491,.55068266,.31880099,1.0926877,.57566023,-.70704794,.82669413,.093037911,936,485.70999,.51892096,23.278601,.021167282,0,-7,0,0,0,0,0,0,0,0,.23339546
4615,21,Hainan,2015,48005364,3782.7,882.90002,111,138,.041999999,.12899999,.486,.011,.061999999,.057999998,9.8339996,.449,0,8.2381935,17.686823,-.46438283,-.46701056,.70187467,.84480101,.45781502,-.84272772,.47006309,.77669269,.87975591,1.0041101,-.82943761,.84200764,.083669163,945,502.04001,.53125924,31.540001,.02544718,0,-6,0,0,0,0,0,0,0,0,.23340473
4616,21,Hainan,2016,48308300,4151,904,172,143,.039999999,.119,.412,.016000001,.063000001,.052999999,10.193,.205,0,8.3311043,17.693113,-.44954756,-.46580642,.45694274,.42502436,.30652717,-.69114184,.55068266,.31880099,.93757933,.68139154,-.68734533,.72694325,.09514676,957,520.66998,.54406476,37.310001,.027105371,0,-5,0,0,0,0,0,0,0,0,.21777885
4617,21,Hainan,2017,47958496,4552.8999,996.40002,216,250,.046,.12899999,.433,.012,.063000001,.061000001,9.9329996,.333,0,8.4235201,17.685846,-.43884671,-.44003779,1.1917386,.84480101,.34946018,-.81241053,.55068266,1.0514281,.89570159,1.2247497,-.86706531,.83139515,.099196024,972,537.45001,.55293208,35.720001,.024737356,0,-4,0,0,0,0,0,0,0,0,.21884954
4618,21,Hainan,2018,48576372,5004.2002,1053.1,276,285,.046,.13600001,.47299999,.02,.074000001,.066,7.9699998,.44999999,0,8.518033,17.698648,-.42425463,-.4316088,1.1917386,1.1386455,.4312374,-.56987321,1.4374962,1.5093198,.57952535,1.6806835,-.93955976,.77441275,.10181075,982,551.62,.56173116,61.240002,.036208775,0,-3,0,0,0,0,0,0,0,0,.21044321
4619,21,Hainan,2019,48492712,5442.1001,1095.6,308,536,.046,.138,.40700001,.024,.068999998,.059,7.7529998,.33500001,0,8.6019201,17.696924,-.41647217,-.37116086,1.1917386,1.2226005,.29630503,-.44860449,1.0343989,.86827129,.54457361,1.3778067,-.7976402,.63055623,.097539961,995,560,.56281406,64.982697,.03496331,0,-2,1,0,0,0,0,0,0,0,.20131934
4620,21,Hainan,2020,50180104,5640.7998,1074.6,422,924,.045000002,.139,.35800001,.017999999,.067000002,.061000001,8.6239996,.26300001,0,8.6377811,17.731129,-.38874722,-.27771947,1.0692729,1.2645782,.19612794,-.63050753,.87316036,1.0514281,.68486369,1.3476611,-.78688657,.66082472,.090213843,1011.66,609.72998,.6027025,57.837101,.029322265,0,-1,0,0,0,0,0,0,0,0,.19050489
4621,21,Hainan,2021,51004500,6508.8999,1233.1,661,864,.048,.15099999,.324,.015,.074000001,.066,6.8740001,.377,0,8.7809258,17.747425,-.33062211,-.29216915,1.4366705,1.7683104,.1266173,-.72145903,1.4374962,1.5093198,.40299496,1.8725513,-.97778326,.5682686,.03046925,1020,622,.60980392,50.5462,.025640188,0,0,0,1,0,0,0,0,0,0,.1894483
4622,21,Hainan,2022,50769412,6912.7998,1281.4,573,680,.048,.15099999,.32499999,.015,.075000003,.067000002,6.908,.38,0,8.8411303,17.742805,-.35202381,-.33648157,1.4366705,1.7683104,.12866169,-.72145903,1.5181158,1.6008984,.40847126,1.9291786,-1.0217408,.57569498,.079269521,1027,631,.61441088,50.730099,.024187518,0,1,0,0,1,0,0,0,0,0,.18536629
4623,21,Hainan,2023,52930816,7590.2002,1403.4,702,774,.048999999,.152,.322,.015,.075999998,.067000002,6.5799999,.41600001,0,8.9346132,17.784496,-.32065085,-.3138437,1.5591363,1.8102882,.12252842,-.72145903,1.5987347,1.6008984,.35564098,1.991006,-1.0213592,.55998486,,1043,651,.62416106,44.52,.019795816,0,2,0,0,0,1,0,0,0,0,.18489631
4200,22,Hubei,2000,170592912,3577.3999,1432.8,77,101,.022,.067000002,.127,.011,.034000002,.032000002,5.4029999,.19499999,0,8.1823912,18.95479,-.47265169,-.47592121,-1.7474444,-1.7578163,-.2761355,-.84272772,-1.7872802,-1.6043446,.16606402,-1.8431671,-.13250065,-.41276157,,5646,,,,,0,-21,0,0,0,0,0,0,0,0,.40051436
4201,22,Hubei,2001,172244656,3921.5,1569.3,81,84,.023,.075999998,.15000001,.012,.037999999,.035999998,5.6279998,.35600001,0,8.274229,18.964426,-.47167888,-.48001528,-1.6249784,-1.3800172,-.22911359,-.81241053,-1.4648029,-1.2380314,.20230429,-1.5000798,-.21764058,-.31434548,,5658,,,,,0,-20,0,0,0,0,0,0,0,0,.40017852
4202,22,Hubei,2002,181760736,4263,1704.4,94,119,.025,.075000003,.141,.02,.037999999,.035,5.9169998,.26699999,0,8.357728,19.018202,-.46851724,-.47158629,-1.3800464,-1.4219946,-.24751347,-.56987321,-1.4648029,-1.3296096,.24885292,-1.4829617,-.14066486,-.30695799,,5672,,,,,0,-19,0,0,0,0,0,0,0,0,.39981234
4203,22,Hubei,2003,208491776,4818.7998,1949.8,144,132,.028000001,.082000002,.16,.016000001,.043000001,.039000001,5.6880002,.42699999,0,8.4802799,19.155411,-.45635718,-.46845552,-1.0126485,-1.1281507,-.2086693,-.69114184,-1.0617056,-.96329606,.21196844,-1.0686641,-.29066625,-.22870436,.6202445,5685,,,,,0,-18,0,0,0,0,0,0,0,0,.4046236
4204,22,Hubei,2004,243176720,5619.2002,2273.5,160,171,.025,.082000002,.124,.017999999,.041999999,.037,4.842,.207,0,8.6339445,19.309299,-.45246598,-.4590632,-1.3800464,-1.1281507,-.28226879,-.63050753,-1.1423252,-1.1464528,.075704955,-1.2627934,-.22882257,-.37720054,.61618912,5698,,,,,0,-17,0,0,0,0,0,0,0,0,.40459496
