uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste
1509,3,Neimenggu,2009,408871296,7227.0,2916.0,37,73,0.037,0.106,0.125,0.041000001,0.052999999,0.045000002,0.78399998,0.366,0,8.8855791,19.828911,-0.48237973,-0.48266441,0.089545049,-0.12068596,-0.28022435,0.066787459,-0.25551158,-0.41382575,-0.57790864,-0.13591325,-0.42572445,-0.56665695,0.55097687,2458.22,1312.6899,0.53400022,97.897202,0.050807215,1,-12,0,0,0,0,0,0,0,0,0.40348694,28616.225,120.402,48.466
1510,3,Neimenggu,2010,464827296,8342.0996,3420.5,62,85,0.032000002,0.107,0.090000004,0.046,0.052000001,0.046999998,0.847,0.22499999,0,9.0290699,19.957176,-0.4762997,-0.47977445,-0.52278459,-0.078708164,-0.35177943,0.21837328,-0.33613086,-0.23066932,-0.56776136,-0.28385705,-0.33975768,-0.6367259,0.48715857,2472.1799,1372.0601,0.55500007,107.9897,0.047499221,1,-11,0,0,0,0,0,0,0,0,0.41002867,39536.0,119.3,63.6
1511,3,Neimenggu,2011,513846048,9610.7998,4044.0,97,117,0.034000002,0.109,0.11,0.052000001,0.055,0.050999999,0.81699997,0.243,0,9.1706429,20.057434,-0.46778765,-0.47206795,-0.27785265,0.0052470979,-0.31089082,0.40027633,-0.09427274,0.13564421,-0.57259339,-0.023059396,-0.3512429,-0.58010519,0.55252248,2470.0,1405.14,0.56888258,117.55,0.039324772,1,-10,0,0,0,0,0,0,0,0,0.42077664,39409.0,125.018,60.453
1512,3,Neimenggu,2012,523005888,10638.9,4553.6001,87,166,0.037999999,0.113,0.078000002,0.063000001,0.059,0.048999999,0.63599998,0.34,0,9.2722721,20.075104,-0.47021967,-0.46026736,0.21201079,0.17315795,-0.37631258,0.73376524,0.22820497,-0.047512557,-0.60174668,0.17741556,-0.30958906,-0.6136564,0.5276078,2464.0,1437.64,0.58345777,131.5865,0.03840832,1,-9,0,0,0,0,0,0,0,0,0.42801416,33618.0,124.148,66.769
1513,3,Neimenggu,2013,551492288,11584.9,4870.1001,174,185,0.039999999,0.117,0.086999997,0.048999999,0.064000003,0.052999999,0.64099997,0.37900001,0,9.3574581,20.128138,-0.44906116,-0.45569161,0.45694274,0.34106877,-0.35791272,0.30932474,0.63130224,0.31880099,-0.60094136,0.53241444,-0.52731222,-0.52156681,0.53054261,2455.0,1466.35,0.59729123,132.10851,0.035835598,1,-8,0,0,0,0,0,0,0,0,0.42038342,36986.0,123.641,68.405
1514,3,Neimenggu,2014,542966400,12377.3,5114.3999,183,272,0.034000002,0.116,0.093000002,0.057,0.056000002,0.055,0.64600003,0.213,0,9.4236193,20.112558,-0.44687232,-0.43473956,-0.27785265,0.29909098,-0.34564614,0.55186218,-0.01365316,0.50195771,-0.60013598,0.17026715,-0.34269375,-0.58606213,0.5140304,2449.0,1490.61,0.6086607,142.7534,0.036792312,1,-7,0,0,0,0,0,0,0,0,0.41320804,39325.0,116.713,81.875
1515,3,Neimenggu,2015,536320064,13062.7,5269.5,241,392,0.039000001,0.126,0.083999999,0.075999998,0.061000001,0.054000001,0.40700001,0.31600001,0,9.4775162,20.100243,-0.43276665,-0.40584016,0.33447701,0.71886826,-0.36404601,1.1278883,0.38944381,0.41037953,-0.63863122,0.51626796,-0.25332201,-0.58343172,0.52546877,2440.0,1514.16,0.62055737,175.25,0.041206595,1,-6,0,0,0,0,0,0,0,0,0.40340051,35753.0,106.102,65.674
1516,3,Neimenggu,2016,545921984,13879.0,5579.7998,282,492,0.041999999,0.126,0.086000003,0.056000002,0.067000002,0.055,0.479,0.28200001,0,9.5381317,20.117987,-0.42279541,-0.38175732,0.70187467,0.71886826,-0.35995713,0.52154505,0.87316036,0.50195771,-0.62703431,0.80837131,-0.50256592,-0.49345824,0.52514911,2436.0,1541.99,0.63300085,159.39,0.035320241,1,-5,0,0,0,0,0,0,0,0,0.40203184,21536.0,51.643,107.486
1517,3,Neimenggu,2017,577613952,15009.9,5874.2002,313,808,0.039999999,0.127,0.12,0.056000002,0.068999998,0.056000002,0.81999999,0.273,0,9.6164656,20.174416,-0.41525617,-0.30565554,0.45694274,0.76084602,-0.29044652,0.52154505,1.0343989,0.59353632,-0.57211018,0.82234037,-0.46154594,-0.41839236,0.48492178,2433.0,1568.49,0.64467323,143.67,0.031715721,1,-4,0,0,0,0,0,0,0,0,0.39135504,20048.0,32.224,88.301
1518,3,Neimenggu,2018,604939328,16252.9,6335.3999,518,1002,0.046,0.13500001,0.113,0.061000001,0.074000001,0.064999998,0.68800002,0.38999999,0,9.6960268,20.220638,-0.3653999,-0.25893486,1.1917386,1.0966678,-0.30475754,0.67313087,1.4374962,1.4177412,-0.59337115,1.4560484,-0.56090242,-0.32991812,0.49243942,2422.0,1589.0699,0.65609825,162.72,0.033679269,1,-3,0,0,0,0,0,0,0,0,0.3898012,19750.0,30.943,76.314
1519,3,Neimenggu,2019,635633216,17479.4,6774.0,637,1469,0.046999998,0.13699999,0.127,0.057,0.074000001,0.061000001,0.89499998,0.333,0,9.7687788,20.270132,-0.33645892,-0.146468,1.3142043,1.1806227,-0.2761355,0.55186218,1.4374962,1.0514281,-0.5600301,1.4034951,-0.51517874,-0.28668332,0.49730679,2415.0,1609.0,0.66625261,154.48241,0.030285262,1,-2,1,0,0,0,1,0,0,0,0.38754189,19452.0,30.313,80.312
1520,3,Neimenggu,2020,652283072,17623.4,6789.7002,710,1865,0.041999999,0.131,0.109,0.059,0.064999998,0.057,0.91799998,0.090999998,0,9.7769833,20.29599,-0.31870523,-0.05109996,0.70187467,0.92875659,-0.31293526,0.6124965,0.71192122,0.6851145,-0.55632555,0.82906103,-0.2865009,-0.39402711,0.48102292,2402.8,1621.41,0.67480022,149.3671,0.028342035,1,-1,0,0,0,0,0,0,0,0,0.38526618,19154.0,22.392,46.197
1521,3,Neimenggu,2021,728470912,21584.801,9646.5,851,1750,0.046,0.14399999,0.108,0.041999999,0.07,0.066,0.46399999,0.25299999,0,9.9797449,20.406458,-0.28441384,-0.078795224,1.1917386,1.4744666,-0.31497967,0.097104572,1.1150185,1.5093198,-0.62945038,1.4949508,-0.63896453,-0.29767641,0.44026354,2400.0,1637.0,0.68208331,143.86729,0.027457871,1,0,0,1,0,0,0,1,0,0,0.44691169,18856.0,15.704,62.079
1522,3,Neimenggu,2022,757028736,23795.699,10916.8,966,1790,0.046999998,0.142,0.108,0.043000001,0.071000002,0.064999998,0.465,0.257,0,10.07726,20.444912,-0.25644568,-0.069162086,1.3142043,1.3905116,-0.31497967,0.12742181,1.1956381,1.4177412,-0.62928927,1.4966105,-0.61337614,-0.2946811,0.44098264,2401.0,1647.0,0.68596417,141.5623,0.024043748,1,1,0,0,1,0,0,0,1,0,0.45877197,24394.821,14.764,68.841
1523,3,Neimenggu,2023,837966656,25020.5,11130.4,1374,2160,0.046999998,0.146,0.108,0.044,0.07,0.064000003,0.48699999,0.255,0,10.127451,20.54649,-0.15721953,0.019944409,1.3142043,1.5584221,-0.31497967,0.15773892,1.1150185,1.3261634,-0.62574577,1.4729464,-0.51638478,-0.28236279,,2396.0,1667.0,0.69574291,178.06,0.026046483,1,2,0,0,0,1,0,0,0,1,0.44485125,24909.797,12.446,70.839
1100,4,Beijing,2000,43133076,3328.0,1023.7,425,297,0.022,0.068000004,0.23800001,0.0099999998,0.035,0.032000002,12.104,0.226,0,8.1101265,17.579802,-0.38801762,-0.42871884,-1.7474444,-1.7158384,-0.049203716,-0.87304491,-1.706661,-1.6043446,1.2453802,-1.7793841,0.012664195,0.2996726,,1364.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.30760217,23164.0,14.643,14.552
1101,4,Beijing,2001,43311436,3935.3999,1127.2,425,304,0.023,0.071999997,0.155,0.0099999998,0.039000001,0.030999999,8.8439999,0.20200001,0,8.2777681,17.583927,-0.38801762,-0.42703304,-1.6249784,-1.547928,-0.21889144,-0.87304491,-1.3841833,-1.6959231,0.72029871,-1.6597772,-0.080451101,-0.050542019,,1385.0,,,,,0,-20,0,0,0,0,0,0,0,0,0.28642577,21165.0,12.631,19.657
1102,4,Beijing,2002,45715664,4634.8999,1235.1,594,363,0.025,0.078000002,0.155,0.011,0.037999999,0.035,7.4850001,0.25400001,0,8.44137,17.637951,-0.34691659,-0.41282418,-1.3800464,-1.2960615,-0.21889144,-0.84272772,-1.4648029,-1.3296096,0.50140744,-1.4475265,-0.13027652,-0.12503529,,1423.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.26647824,18044.0,12.057,7.955
1103,4,Beijing,2003,49524960,5400.1001,1456.4,715,378,0.025,0.075999998,0.12800001,0.012,0.039999999,0.034000002,6.5780001,0.141,0,8.5941725,17.717987,-0.31748924,-0.40921175,-1.3800464,-1.3800172,-0.27409106,-0.81241053,-1.303564,-1.4211878,0.35531884,-1.4658576,-0.11837382,-0.23404984,0.42932564,1456.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.26969871,13107.0,11.401,6.136
1104,4,Beijing,2004,54575776,6424.1001,1773.7,785,391,0.028999999,0.081,0.108,0.017000001,0.039000001,0.037,6.0159998,0.22499999,0,8.7678118,17.815102,-0.30046514,-0.40608096,-0.89018273,-1.1701285,-0.31497967,-0.66082466,-1.3841833,-1.1464528,0.26479864,-1.2269282,-0.14440167,-0.26789406,0.3831284,1493.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.27610093,12617.0,12.5,6.5
1105,4,Beijing,2005,60665552,7327.3999,1907.4,1047,435,0.027000001,0.083999999,0.117,0.013,0.043000001,0.037999999,5.1690001,0.167,0,8.8993759,17.920887,-0.23674637,-0.39548454,-1.1351144,-1.0441954,-0.29657981,-0.78209335,-1.0617056,-1.0548745,0.12837417,-1.1458225,-0.18415098,-0.3057332,0.35719383,1538.0,1286.08,0.83620286,,,0,-16,0,0,0,0,0,0,0,0,0.26031062,12813.0,10.5,5.1
1106,4,Beijing,2006,63899288,8618.9004,2072.1001,1228,620,0.029999999,0.090999998,0.109,0.014,0.050000001,0.039000001,4.8569999,0.31200001,0,9.0617132,17.972818,-0.19272693,-0.35093129,-0.76771677,-0.75035155,-0.31293526,-0.75177622,-0.49736974,-0.96329606,0.078120947,-0.7865417,-0.24502066,-0.27654898,0.33190534,1601.0,1350.12,0.84329796,,,0,-15,0,0,0,0,0,0,0,0,0.24041352,10170.0,9.4,4.5
1107,4,Beijing,2007,63753556,10730.4,2413.3999,1638,712,0.033,0.098999999,0.104,0.016000001,0.050000001,0.046999998,4.0019999,0.38100001,0,9.2808361,17.970535,-0.093014382,-0.32877508,-0.40031886,-0.41452986,-0.3231574,-0.69114184,-0.49736974,-0.23066932,-0.059592117,-0.39692432,-0.3023577,-0.28073037,0.30582917,1676.0,1416.22,0.84500003,29.582701,0.017934319,0,-14,0,0,0,0,0,0,0,0,0.22491238,9134.251,8.291,3.984
1108,4,Beijing,2008,63535280,12167.6,2526.7,2444,1074,0.034000002,0.101,0.107,0.016000001,0.052000001,0.048999999,3.7550001,0.43200001,0,9.4065323,17.967106,0.1030059,-0.24159519,-0.27785265,-0.33057427,-0.31702411,-0.69114184,-0.33613086,-0.047512557,-0.099375851,-0.2721225,-0.22035615,-0.25266182,0.24308382,1771.0,1503.58,0.84900057,35.4688,0.018102923,0,-13,0,0,0,0,0,0,0,0,0.20765805,8367.0,5.778,3.523
1109,4,Beijing,2009,66557700,13335.7,2736.3999,2728,1545,0.033,0.102,0.106,0.025,0.054000001,0.048,3.7679999,0.27500001,0,9.4982004,18.01358,0.17207508,-0.12816504,-0.40031886,-0.28859681,-0.31906855,-0.41828731,-0.17489201,-0.13909078,-0.097282,-0.30886713,-0.049146242,-0.25801668,0.23645805,1860.0,1581.0,0.85000002,54.045898,0.023302017,0,-12,0,0,0,0,0,0,0,0,0.20519356,8712.533,5.992,3.64
1110,4,Beijing,2010,72923448,15420.2,3233.1001,3450,1795,0.033,0.11,0.096000001,0.024,0.057999998,0.052000001,3.1340001,0.34900001,0,9.6434336,18.104921,0.34766644,-0.067957945,-0.40031886,0.047224887,-0.33951285,-0.44860449,0.14758539,0.22722276,-0.19939902,-0.04636208,-0.044629287,-0.25968844,0.21662192,1961.9,1686.4399,0.8595953,60.854099,0.022394918,0,-11,0,0,0,0,0,0,0,0,0.20966655,8198.0,5.7,3.8
1111,4,Beijing,2011,75572432,17653.301,3563.3,4394,2288,0.037999999,0.107,0.082000002,0.037,0.056000002,0.046999998,2.9119999,0.27599999,0,9.7786779,18.140602,0.57724851,0.050770439,0.21201079,-0.078708164,-0.36813486,-0.054481249,-0.01365316,-0.23066932,-0.23515612,-0.14696394,0.2496645,-0.29516634,0.16367091,2024.0,1740.03,0.85969859,94.510002,0.029122744,0,-10,0,0,0,0,0,0,0,0,0.20184894,8633.0,6.13,2.941
1112,4,Beijing,2012,78344336,19568.301,3856.0,5238,2886,0.035,0.112,0.082999997,0.041999999,0.061000001,0.050999999,2.586,0.28200001,0,9.8816662,18.176624,0.78251046,0.1947858,-0.15538691,0.13118047,-0.36609045,0.097104572,0.38944381,0.13564421,-0.28766426,-0.019334666,0.40192184,-0.28183571,0.15156409,2078.0,1783.74,0.85839266,113.537,0.030808011,0,-9,0,0,0,0,0,0,0,0,0.19705339,9190.0,5.933,3.084
1113,4,Beijing,2013,78136552,21746.0,4168.2998,7547,4652,0.039000001,0.112,0.075000003,0.063000001,0.059999999,0.048999999,2.3440001,0.248,0,9.9871855,18.173969,1.3440623,0.6200887,0.33447701,0.13118047,-0.38244587,0.73376524,0.30882424,-0.047512557,-0.32664266,-0.098763116,1.0359286,-0.26649863,0.12468196,2125.0,1825.0699,0.8588565,138.16721,0.033104595,0,-8,0,0,0,0,0,0,0,0,0.19168122,9486.0,5.204,2.718
1114,4,Beijing,2014,79475488,23577.5,4433.0,9325,5428,0.041000001,0.122,0.082999997,0.072999999,0.066,0.056000002,2.3010001,0.421,0,10.068048,18.19096,1.7764744,0.80697149,0.57940894,0.55095738,-0.36609045,1.0369369,0.79254079,0.59353632,-0.33356857,0.32816541,1.2689493,-0.15289338,0.11041049,2171.0,1857.91,0.85578537,213.3553,0.047153793,0,-7,0,0,0,0,0,0,0,0,0.18801823,9174.0,4.035,2.271
1115,4,Beijing,2015,80420688,26034.1,4419.7998,10666,6034,0.037,0.119,0.064000003,0.122,0.057999998,0.052000001,2.3710001,0.244,0,10.167163,18.202782,2.1026073,0.95291352,0.089545049,0.42502436,-0.40493461,2.5224783,0.14758539,0.22722276,-0.32229385,-0.2604205,2.0852969,-0.2983709,0.09119802,2188.0,1877.48,0.85808045,303.26001,0.052853931,0,-6,0,0,0,0,0,0,0,0,0.16976964,8978.0,2.207,1.299
1116,4,Beijing,2016,74134216,28438.699,4665.7998,12050,6585,0.039000001,0.121,0.074000001,0.145,0.061999999,0.052000001,2.0880001,0.222,0,10.255507,18.121387,2.439198,1.0856099,0.33447701,0.50897962,-0.38449031,3.2197731,0.47006309,0.22722276,-0.36787605,-0.15994218,2.4655676,-0.28708073,0.072752729,2195.0,1879.64,0.85632801,363.38,0.05671813,0,-5,0,0,0,0,0,0,0,0,0.16406517,8515.44,0.761,1.695
1117,4,Beijing,2017,76233832,31325.9,5049.3999,13973,7179,0.046999998,0.12800001,0.074000001,0.183,0.071000002,0.057,2.063,0.45699999,0,10.352201,18.149317,2.9068742,1.228662,1.3142043,0.80282384,-0.38449031,4.3718257,1.1956381,0.6851145,-0.37190276,0.41428351,2.9099407,-0.19496253,0.044144943,2194.0,1877.66,0.85581589,458.44,0.067175321,0,-4,0,0,0,0,0,0,0,0,0.1611893,8494.16,0.177,1.301
1118,4,Beijing,2018,77704184,35161.398,5477.3999,17238,7673,0.048999999,0.138,0.077,0.139,0.075000003,0.059,1.923,0.465,0,10.467704,18.168419,3.7009265,1.3476312,1.5591363,1.2226005,-0.37835702,3.0378702,1.5181158,0.86827129,-0.39445227,0.70607787,2.8146493,-0.010479774,0.016323334,2192.0,1863.21,0.85000455,399.45001,0.053463638,0,-3,0,0,0,0,0,0,0,0,0.15577878,8422.15,0.105,1.575
1119,4,Beijing,2019,78044416,37767.0,5812.8999,17833,7536,0.046999998,0.12800001,0.057999998,0.1,0.064000003,0.057,1.6569999,0.204,0,10.539191,18.172789,3.8456314,1.3146377,1.3142043,0.80282384,-0.41720119,1.8555006,0.63130224,0.6851145,-0.43729636,0.25176436,2.6297951,-0.058186032,0.012138103,2190.0,1865.0,0.8515982,308.80569,0.041684378,0,-2,1,0,0,0,0,0,0,0,0.15391479,7716.14,0.088,1.151
1120,4,Beijing,2020,77630136,38503.602,5899.7998,19783,9047,0.045000002,0.14,0.064000003,0.090999998,0.071999997,0.064999998,1.734,0.31900001,0,10.558507,18.167467,4.3198738,1.6785294,1.0692729,1.306556,-0.40493461,1.5826459,1.276257,1.4177412,-0.42489412,0.6381855,2.795156,0.09954606,0.007106828,2189.0,1916.64,0.87557787,236.90311,0.033290785,0,-1,0,0,0,0,0,0,0,0,0.15322722,7345.7,0.099,0.438
1121,4,Beijing,2021,80102176,44350.699,7732.2002,23679,8318,0.052000001,0.14,0.046999998,0.072999999,0.071000002,0.066,1.441,0.28099999,0,10.699883,18.198814,5.2673864,1.5029655,1.9265344,1.306556,-0.43968993,1.0369369,1.1956381,1.5093198,-0.472087,0.81682926,2.9056787,0.18626496,0.0068221781,2189.0,1916.0,0.87528551,249.2374,0.034591708,0,0,0,1,0,0,0,0,0,0,0.17434224,8006.9,0.1,0.218
1122,4,Beijing,2022,77157248,45222.398,6960.3999,26278,7540,0.050999999,0.138,0.048,0.072999999,0.071000002,0.066,1.442,0.287,0,10.719348,18.161356,5.899467,1.315601,1.8040682,1.2226005,-0.43764549,1.0369369,1.1956381,1.5093198,-0.47192594,0.70725614,3.128365,0.20890529,0.0056374199,2184.0,1913.0,0.87591577,222.897,0.029842334,0,1,0,0,1,0,0,0,0,0,0.15391488,7922.424,0.08,0.188
1123,4,Beijing,2023,82272656,47353.699,6893.7998,25516,6753,0.050999999,0.13500001,0.046999998,0.074000001,0.07,0.068000004,1.416,0.27599999,0,10.7654,18.22555,5.7141476,1.1260691,1.8040682,1.0966678,-0.43968993,1.0672541,1.1150185,1.6924769,-0.47611371,0.7413255,2.9658809,0.17807584,,2186.0,1920.0,0.87831658,220.67,0.027683238,0,2,0,0,0,1,0,0,0,0,0.14558102,7870.28,0.059,0.158
2200,5,Jilin,2000,60578928,1769.2,675.70001,43,72,0.024,0.072999999,0.32699999,0.014,0.035999998,0.033,7.9879999,0.36399999,0,7.4782829,17.919458,-0.48092052,-0.48290524,-1.5025125,-1.5059502,0.13275057,-0.75177622,-1.6260417,-1.5127664,0.58242458,-1.579475,-0.12060825,0.07271871,,2682.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.38192406,37386.0,20.169,40.68
2201,5,Jilin,2001,65226916,1921.7,747.5,47,46,0.025,0.071000002,0.241,0.014,0.034000002,0.033,7.6680002,0.23800001,0,7.5609655,17.993383,-0.47994772,-0.48916677,-1.3800464,-1.5899054,-0.043070443,-0.75177622,-1.7872802,-1.5127664,0.53088289,-1.6346949,-0.12374556,-0.061429545,,2690.8,,,,,0,-20,0,0,0,0,0,0,0,0,0.38897851,35574.0,19.063,86.866
2202,5,Jilin,2002,70295080,2067.3,793.5,47,75,0.025,0.077,0.244,0.016000001,0.041999999,0.035999998,6.211,0.34900001,0,7.6339989,18.068213,-0.47994772,-0.48218274,-1.3800464,-1.3380393,-0.036937136,-0.69114184,-1.1423252,-1.2380314,0.29620692,-1.3086337,-0.21778919,-0.13180484,,2699.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.38383397,34783.0,18.715,32.937
2203,5,Jilin,2003,77726608,2169.7,805.70001,64,69,0.025,0.082999997,0.27599999,0.018999999,0.044,0.037,6.2779999,0.37900001,0,7.682344,18.168709,-0.4758133,-0.48362771,-1.3800464,-1.0861732,0.028484615,-0.60019034,-0.98108631,-1.1464528,0.30699846,-1.1620504,-0.22621047,-0.070863292,0.52326149,2704.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.37134168,31365.0,18.843,31.696
2204,5,Jilin,2004,84110456,2487.7,903.40002,47,72,0.028000001,0.079999998,0.26699999,0.021,0.041000001,0.037999999,5.6329999,0.28,0,7.8191137,18.247641,-0.47994772,-0.48290524,-1.0126485,-1.2121062,0.010084735,-0.53955603,-1.2229444,-1.0548745,0.20310965,-1.1420524,-0.22605155,-0.1314407,0.52598113,2709.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.36314669,33568.0,21.6,36.6
2205,5,Jilin,2005,92283944,2810.1001,1002.4,67,94,0.028999999,0.086999997,0.252,0.018999999,0.046,0.043000001,5.0300002,0.36899999,0,7.9409752,18.340382,-0.47508368,-0.47760701,-0.89018273,-0.91826236,-0.020581692,-0.60019034,-0.8198474,-0.59698254,0.10598575,-0.78204966,-0.35558578,-0.13777804,0.51451761,2716.0,1426.4399,0.52519882,,,0,-16,0,0,0,0,0,0,0,0,0.35671329,41189.0,30.8,46.4
2206,5,Jilin,2006,98020504,3271.5,1097.2,78,87,0.029999999,0.092,0.23999999,0.018999999,0.046,0.039000001,4.4530001,0.296,0,8.0930042,18.400688,-0.47240847,-0.47929281,-0.76771677,-0.70837373,-0.045114875,-0.60019034,-0.8198474,-0.96329606,0.013049545,-0.79692948,-0.35975927,-0.20263168,0.53740931,2723.0,1442.37,0.52969885,,,0,-15,0,0,0,0,0,0,0,0,0.3353813,39321.0,33.6,45.6
2207,5,Jilin,2007,106402296,4134.7002,1477.7,112,124,0.029999999,0.094999999,0.212,0.014,0.048,0.045000002,3.6159999,0.28299999,0,8.3271704,18.482738,-0.46413964,-0.47038215,-0.76771677,-0.58244067,-0.10235892,-0.75177622,-0.65860856,-0.41382575,-0.12176432,-0.56161302,-0.4840166,-0.2582311,0.50205946,2729.8201,1451.17,0.53159916,30.452299,0.034457669,0,-14,0,0,0,0,0,0,0,0,0.35738987,39666.334,33.657,39.853
2208,5,Jilin,2008,102255000,4905.3999,1788.0,125,151,0.030999999,0.097999997,0.161,0.022,0.050999999,0.045000002,2.9360001,0.30599999,0,8.4980917,18.44298,-0.460978,-0.46387979,-0.6452508,-0.45650762,-0.20662487,-0.50923884,-0.41675046,-0.41382575,-0.23129046,-0.4489044,-0.4560329,-0.36731303,0.53411341,2734.21,1454.87,0.53209883,45.606701,0.038645741,0,-13,0,0,0,0,0,0,0,0,0.36449629,38353.0,31.32,32.43
2209,5,Jilin,2009,120920656,5515.2998,2055.1001,166,239,0.032000002,0.103,0.182,0.024,0.052000001,0.048999999,2.438,0.257,0,8.6152811,18.610645,-0.45100677,-0.44268689,-0.52278459,-0.246619,-0.16369183,-0.44860449,-0.33613086,-0.047512557,-0.31150231,-0.22935213,-0.49328533,-0.34904411,0.55030686,2739.55,1460.73,0.53320068,49.4809,0.033450913,0,-12,0,0,0,0,0,0,0,0,0.37261802,37563.483,30.02,34.304
2210,5,Jilin,2010,137894752,6505.8999,2485.8,215,211,0.035999998,0.106,0.15099999,0.032000002,0.052999999,0.050999999,2.6340001,0.31299999,0,8.7804651,18.742001,-0.43908989,-0.44943008,-0.032921158,-0.12068596,-0.22706918,-0.20606707,-0.25551158,0.13564421,-0.27993298,0.001639673,-0.48552647,-0.33948496,0.54958135,2746.6001,1465.3101,0.5334996,71.547302,0.040032096,0,-11,0,0,0,0,0,0,0,0,0.38208398,38656.0,30.1,26.3
2211,5,Jilin,2011,153019056,7857.7002,2931.3999,218,229,0.033,0.101,0.101,0.041999999,0.056000002,0.046,1.899,0.131,0,8.9692488,18.846073,-0.4383603,-0.44509518,-0.40031886,-0.33057427,-0.32929069,0.097104572,-0.01365316,-0.32224753,-0.3983179,-0.25333312,-0.33521754,-0.51789868,0.5703631,2725.0,1468.1801,0.53878164,102.42,0.046517756,0,-10,0,0,0,0,0,0,0,0,0.37306079,41884.0,36.344,36.128
2212,5,Jilin,2012,155707616,8831.2998,3315.2,278,258,0.035999998,0.112,0.106,0.050000001,0.055,0.050999999,1.849,0.266,0,9.0860577,18.863491,-0.42376822,-0.43811116,-0.032921158,0.13118047,-0.31906855,0.33964199,-0.09427274,0.13564421,-0.4063713,0.077801459,-0.34976467,-0.47092855,0.55226368,2698.0,1476.96,0.54742771,113.8468,0.046069521,0,-9,0,0,0,0,0,0,0,0,0.37539208,44842.0,35.234,19.551
2213,5,Jilin,2013,158632912,9608.5996,3572.1001,302,264,0.039000001,0.114,0.101,0.059999999,0.057999998,0.056000002,2.003,0.31900001,0,9.170414,18.882103,-0.41793138,-0.43666619,0.33447701,0.21513572,-0.32929069,0.64281362,0.14758539,0.59353632,-0.38156685,0.38938335,-0.34400433,-0.42537317,0.50716019,2668.0,1491.1899,0.55891681,126.8326,0.046208128,0,-8,0,0,0,0,0,0,0,0,0.37176073,42656.0,33.096,25.093
2214,5,Jilin,2014,158808832,10077.0,3804.8999,369,342,0.035,0.116,0.105,0.059,0.061000001,0.052000001,1.559,0.23800001,0,9.2180109,18.883211,-0.4016369,-0.41788158,-0.15538691,0.29909098,-0.32111296,0.6124965,0.38944381,0.22722276,-0.45308098,0.23528045,-0.2991398,-0.48333114,0.49351361,2642.0,1508.58,0.57099926,140.3017,0.048159909,0,-7,0,0,0,0,0,0,0,0,0.37758261,42192.0,31.964,36.803
2215,5,Jilin,2015,152188368,10162.9,3837.8,451,502,0.037999999,0.12899999,0.11,0.046,0.067000002,0.055,1.8099999,0.35100001,0,9.2264996,18.84063,-0.38169438,-0.37934902,0.21201079,0.84480101,-0.31089082,0.21837328,0.87316036,0.50195771,-0.41265297,0.72364438,-0.5285368,-0.35320055,0.47249725,2613.0,1522.86,0.5828014,117.7,0.036585744,0,-6,0,0,0,0,0,0,0,0,0.37762842,38772.0,30.208,33.823
2216,5,Jilin,2016,149386016,10603.5,3901.3999,579,595,0.037999999,0.119,0.127,0.048,0.061000001,0.054000001,1.684,0.133,0,9.268939,18.822044,-0.3505646,-0.35695198,0.21201079,0.42502436,-0.2761355,0.27900764,0.38944381,0.41037953,-0.43294752,0.43621477,-0.40441719,-0.38626391,0.4602915,2567.0,1529.66,0.59589404,122.14,0.034059379,0,-5,0,0,0,0,0,0,0,0,0.36793512,16665.0,11.697,27.221
2217,5,Jilin,2017,150666336,11083.0,3995.5,791,798,0.046,0.13699999,0.113,0.046,0.07,0.061000001,1.687,0.405,0,9.3131676,18.830578,-0.29900593,-0.30806383,1.1917386,1.1806227,-0.30475754,0.21837328,1.1150185,1.0514281,-0.4324643,1.3055137,-0.63124865,-0.24646938,0.39175203,2526.0,1539.1801,0.60933495,115.12,0.030898726,0,-4,0,0,0,0,0,0,0,0,0.36050707,17959.0,10.316,26.67
